dataset_id,data,loja,produto,categoria,preco,promocao,estoque,quantidade_vendida,temperatura_prevista,receita_final
VAREJO_05,10/02/2025,LOJA_02,PROD_03,bebidas,6.87,,143,28,25.8,192.36
VAREJO_05,2025-05-19,LOJA_03,PROD_05,,27.18,0,106,26,23.3,706.68
VAREJO_05,2025-07-24,LOJA_01,PROD_03,bebidas,5.9,1,166,38,16.3,224.2
VAREJO_05,2025-03-08,LOJA_01,PROD_06,higiene,35.94,0,172,39,26.6,1401.66
VAREJO_05,2025-12-03,LOJA_01,PROD_07,limpeza,40.62,0,168,36,27.6,1462.32
VAREJO_05,2025-11-15,LOJA_03,PROD_05,higiene,27.6,0,111,53,26.5,1462.8
VAREJO_05,08/09/2025,LOJA_04,PROD_10,utilidades,31.02,0,112,55,22.3,1706.1
VAREJO_05,2025-06-01,LOJA_03,PROD_08,limpeza,55.12,0,,30,16.8,1653.6
VAREJO_05,2025-03-20,LOJA_01,PROD_04,bebidas,12.72,0,178,27,23.6,343.44
VAREJO_05,2025-08-24,LOJA_01,PROD_08,limpeza,55.28,0,179,43,20.4,2377.04
VAREJO_05,2025-03-28,LOJA_04,PROD_09,utilidades,21.53,0,147,42,21.8,904.26
VAREJO_05,2025-02-17,LOJA_03,PROD_06,higiene,35.38,0,112,44,27.9,1556.72
VAREJO_05,2025-04-24,LOJA_02,PROD_10,utilidades,28.94,0,95,27,19.5,781.38
VAREJO_05,2025-10-20,LOJA_04,PROD_06,higiene,34.06,0,138,60,25.6,2043.6
VAREJO_05,2025-04-13,LOJA_02,PROD_03,bebidas,7.11,0,125,26,21.4,184.86
VAREJO_05,2025-09-28,LOJA_02,PROD_03,bebidas,,0,174,38,24.7,279.68
VAREJO_05,2025-07-20,LOJA_03,PROD_09,utilidades,22.81,0,146,46,20.3,1049.26
VAREJO_05,2025-09-07,LOJA_04,PROD_03,bebidas,6.99,0,104,45,22.2,314.55
VAREJO_05,2025-02-15,LOJA_04,PROD_03,bebidas,6.51,0,108,47,25.2,305.97
VAREJO_05,2025-04-08,LOJA_01,PROD_09,utilidades,22.48,0,119,23,21.8,517.04
VAREJO_05,2025-07-17,LOJA_01,PROD_08,,55.59,0,116,29,,1612.11
VAREJO_05,2025-06-10,LOJA_03,PROD_08,limpeza,55.03,0,136,31,14.0,1705.93
VAREJO_05,2025-07-27,LOJA_02,PROD_01,alimentos,11.0,1,170,53,16.0,583.0
VAREJO_05,2025-04-04,LOJA_01,PROD_09,utilidades,22.72,0,142,24,24.4,545.28
VAREJO_05,2025-02-11,LOJA_02,PROD_03,bebidas,7.17,0,91,38,26.5,272.46
VAREJO_05,2025-11-26,LOJA_02,PROD_08,limpeza,55.18,0,155,42,30.9,2317.56
VAREJO_05,2025-02-12,LOJA_03,PROD_09,utilidades,18.9,1,157,52,29.6,982.8
VAREJO_05,2025-07-09,LOJA_04,PROD_10,utilidades,28.36,0,156,49,18.2,1389.64
VAREJO_05,2025-08-16,LOJA_02,PROD_06,higiene,30.53,1,95,58,19.0,1770.74
VAREJO_05,2025-02-18,LOJA_04,PROD_08,limpeza,54.86,0,132,51,29.8,2797.86
VAREJO_05,2025-08-28,LOJA_03,PROD_09,utilidades,22.89,0,168,39,22.8,892.71
VAREJO_05,2025-06-05,LOJA_01,PROD_07,limpeza,36.48,,122,31,21.8,1130.88
VAREJO_05,2025-01-23,LOJA_01,PROD_03,bebidas,7.69,0,132,27,31.1,207.63
VAREJO_05,2025-05-31,LOJA_01,PROD_07,limpeza,36.38,1,170,32,19.0,1164.16
VAREJO_05,2025-08-25,LOJA_03,PROD_03,bebidas,6.21,0,101,42,,260.82
VAREJO_05,2025-03-02,LOJA_02,PROD_05,higiene,,0,158,40,25.6,1138.4
VAREJO_05,2025-05-04,LOJA_01,PROD_08,limpeza,54.19,0,167,28,19.1,1517.32
VAREJO_05,2025-01-10,LOJA_02,PROD_05,higiene,27.63,0,138,37,31.9,1022.31
VAREJO_05,2025-05-23,LOJA_01,PROD_01,alimentos,12.32,0,151,19,19.8,234.08
VAREJO_05,2025-08-25,LOJA_04,PROD_03,,6.75,0,106,42,20.0,283.5
VAREJO_05,2025-05-04,LOJA_02,PROD_05,higiene,24.47,1,134,39,23.2,
VAREJO_05,2025-05-11,LOJA_03,PROD_09,utilidades,,0,,38,20.9,847.4
VAREJO_05,2025-10-11,LOJA_04,PROD_08,limpeza,54.47,0,122,53,26.9,2886.91
VAREJO_05,2025-06-10,LOJA_02,PROD_07,limpeza,42.01,0,,22,18.5,924.22
VAREJO_05,2025-02-24,LOJA_03,PROD_09,utilidades,21.57,,171,40,29.2,862.8
VAREJO_05,2025-04-16,LOJA_03,PROD_05,higiene,28.71,0,117,32,21.3,918.72
VAREJO_05,2025-12-17,LOJA_02,PROD_01,alimentos,10.46,0,157,47,30.0,491.62
VAREJO_05,2025-12-30,LOJA_03,PROD_08,limpeza,46.98,1,149,59,29.4,2771.82
VAREJO_05,2025-02-09,LOJA_02,PROD_06,higiene,35.67,0,150,37,,1319.79
VAREJO_05,2025-04-24,LOJA_02,PROD_04,bebidas,11.13,0,143,25,21.7,278.25
VAREJO_05,2025-11-08,LOJA_03,PROD_05,higiene,29.07,0,114,45,24.9,1308.15
VAREJO_05,28/04/2025,LOJA_04,PROD_01,alimentos,,0,165,35,22.6,446.6
VAREJO_05,2025-06-05,LOJA_03,PROD_06,higiene,35.19,0,124,37,17.4,1302.03
VAREJO_05,2025-01-04,LOJA_01,PROD_05,higiene,28.26,0,,36,30.0,1017.36
VAREJO_05,2025-11-12,LOJA_01,PROD_01,alimentos,10.56,1,94,59,27.1,623.04
VAREJO_05,2025-01-02,LOJA_02,PROD_04,bebidas,10.44,0,109,46,27.9,480.24
VAREJO_05,2025-03-25,LOJA_02,PROD_08,limpeza,55.93,0,119,31,25.2,1733.83
VAREJO_05,2025-09-19,LOJA_01,PROD_06,higiene,34.65,0,142,35,20.8,1212.75
VAREJO_05,29/12/2025,LOJA_03,PROD_07,limpeza,35.22,1,90,52,,1831.44
VAREJO_05,2025-04-16,LOJA_02,PROD_09,utilidades,22.7,0,145,32,,726.4
VAREJO_05,2025-08-13,LOJA_04,PROD_06,higiene,32.06,1,175,64,16.4,2051.84
VAREJO_05,2025-03-10,LOJA_02,PROD_03,bebidas,6.91,0,112,23,27.9,158.93
VAREJO_05,2025-11-25,LOJA_01,PROD_02,alimentos,18.52,0,115,41,28.8,759.32
VAREJO_05,2025-01-17,LOJA_03,PROD_03,bebidas,7.35,0,131,44,27.8,323.4
VAREJO_05,2025-05-05,LOJA_01,PROD_08,limpeza,55.29,0,97,24,,1326.96
VAREJO_05,2025-10-21,LOJA_03,PROD_07,limpeza,41.21,0,96,39,,1607.19
VAREJO_05,2025-06-22,LOJA_01,PROD_05,higiene,27.77,0,171,29,17.9,805.33
VAREJO_05,2025-01-26,LOJA_02,PROD_04,bebidas,,0,145,47,30.8,506.66
VAREJO_05,2025-12-20,LOJA_02,PROD_07,limpeza,35.8,1,167,55,28.8,1969.0
VAREJO_05,2025-09-06,LOJA_02,PROD_05,,,0,158,43,20.1,1158.42
VAREJO_05,2025-04-21,LOJA_03,PROD_06,higiene,35.3,0,117,37,,1306.1
VAREJO_05,2025-12-05,LOJA_01,PROD_04,bebidas,11.06,0,138,37,28.6,409.22
VAREJO_05,2025-12-18,LOJA_02,PROD_08,limpeza,54.57,0,126,40,29.8,2182.8
VAREJO_05,2025-08-14,LOJA_04,PROD_02,alimentos,16.83,0,,50,19.1,841.5
VAREJO_05,2025-02-19,LOJA_04,PROD_09,,22.07,,152,47,25.0,1037.29
VAREJO_05,2025-03-01,LOJA_02,PROD_10,utilidades,29.45,0,168,47,29.0,1384.15
VAREJO_05,2025-09-08,LOJA_01,PROD_10,utilidades,30.51,0,124,43,20.0,1311.93
VAREJO_05,2025-02-17,LOJA_03,PROD_07,limpeza,42.58,0,151,35,28.4,1490.3
VAREJO_05,2025-04-06,LOJA_01,PROD_08,limpeza,54.75,0,95,26,23.0,1423.5
VAREJO_05,2025-08-05,LOJA_04,PROD_06,higiene,35.03,0,160,51,18.9,1786.53
VAREJO_05,2025-11-02,LOJA_02,PROD_08,limpeza,54.72,0,161,44,29.9,2407.68
VAREJO_05,2025-09-25,LOJA_04,PROD_04,,10.02,0,96,55,22.7,551.1
VAREJO_05,2025-03-11,LOJA_02,PROD_02,alimentos,15.74,1,128,57,26.0,897.18
VAREJO_05,2025-04-04,LOJA_04,PROD_10,utilidades,27.19,1,122,60,,1631.4
VAREJO_05,2025-08-02,LOJA_01,PROD_04,bebidas,9.49,1,108,50,18.1,
VAREJO_05,2025-10-02,LOJA_01,PROD_01,alimentos,12.77,0,133,36,24.7,459.72
VAREJO_05,2025-09-16,LOJA_03,PROD_03,bebidas,5.69,1,,52,19.8,295.88
VAREJO_05,2025-07-14,LOJA_02,PROD_10,utilidades,29.46,0,135,39,20.6,1148.94
VAREJO_05,2025-03-20,LOJA_04,PROD_10,utilidades,30.73,0,130,47,26.8,1444.31
VAREJO_05,2025-09-03,LOJA_01,PROD_08,limpeza,54.45,0,117,31,21.7,1687.95
VAREJO_05,2025-10-18,LOJA_01,PROD_07,limpeza,42.6,0,170,30,28.1,1278.0
VAREJO_05,2025-03-03,LOJA_01,PROD_03,bebidas,7.64,0,154,28,28.6,213.92
VAREJO_05,2025-06-01,LOJA_03,PROD_01,alimentos,10.22,1,127,55,21.8,562.1
VAREJO_05,2025-11-22,LOJA_03,PROD_04,bebidas,10.13,0,,51,31.9,
VAREJO_05,2025-04-24,LOJA_02,PROD_09,utilidades,22.22,0,114,33,20.0,733.26
VAREJO_05,2025-07-17,LOJA_03,PROD_07,limpeza,42.02,0,124,34,20.2,1428.68
VAREJO_05,2025-11-13,LOJA_04,PROD_05,higiene,27.23,0,126,48,25.6,1307.04
VAREJO_05,2025-02-03,LOJA_02,PROD_09,utilidades,19.81,,,61,29.9,1208.41
VAREJO_05,2025-04-30,LOJA_04,PROD_09,utilidades,22.8,0,158,35,23.3,798.0
VAREJO_05,2025-02-06,LOJA_03,PROD_02,alimentos,17.7,0,170,54,29.2,955.8
VAREJO_05,2025-02-22,LOJA_04,PROD_09,utilidades,22.65,0,,51,30.5,1155.15
VAREJO_05,2025-04-23,LOJA_03,PROD_09,utilidades,22.63,0,115,31,23.1,701.53
VAREJO_05,2025-05-12,LOJA_01,PROD_07,limpeza,41.34,0,112,18,21.7,744.12
VAREJO_05,2025-11-23,LOJA_04,PROD_04,bebidas,10.32,0,170,55,28.0,567.6
VAREJO_05,2025-02-15,LOJA_03,PROD_10,utilidades,26.08,1,134,65,29.9,1695.2
VAREJO_05,2025-02-16,LOJA_04,PROD_04,bebidas,12.19,0,158,49,28.9,597.31
VAREJO_05,2025-07-12,LOJA_02,PROD_09,utilidades,23.52,0,173,38,17.1,893.76
VAREJO_05,2025-06-28,LOJA_03,PROD_08,limpeza,54.45,,171,38,20.6,2069.1
VAREJO_05,2025-06-12,LOJA_02,PROD_07,limpeza,42.75,,110,21,19.8,897.75
VAREJO_05,2025-08-16,LOJA_02,PROD_07,limpeza,36.29,1,127,51,21.5,1850.79
VAREJO_05,2025-08-16,LOJA_04,PROD_08,limpeza,55.16,0,114,54,20.2,2978.64
VAREJO_05,2025-11-04,LOJA_03,PROD_02, ALIMENTOS ,18.63,0,136,56,28.0,1043.28
VAREJO_05,2025-06-15,LOJA_04,PROD_07,,42.29,0,126,35,18.2,1480.15
VAREJO_05,2025-09-17,LOJA_02,PROD_07,limpeza,36.74,1,109,51,22.2,1873.74
VAREJO_05,2025-03-05,LOJA_04,PROD_08,limpeza,47.75,1,152,60,28.9,
VAREJO_05,2025-03-26,LOJA_03,PROD_01,,11.66,0,,42,23.7,489.72
VAREJO_05,2025-04-17,LOJA_03,PROD_02,alimentos,18.12,0,153,35,21.0,634.2
VAREJO_05,2025-12-11,LOJA_02,PROD_10,utilidades,25.77,1,110,57,28.3,1468.89
VAREJO_05,2025-06-19,LOJA_01,PROD_09,utilidades,22.57,0,94,22,18.7,496.54
VAREJO_05,2025-02-10,LOJA_03,PROD_05,higiene,27.08,0,92,46,30.0,1245.68
VAREJO_05,2025-08-02,LOJA_04,PROD_02,alimentos,18.04,0,118,52,19.0,938.08
VAREJO_05,2025-11-25,LOJA_03,PROD_04,,11.21,0,95,47,27.6,526.87
VAREJO_05,2025-10-26,LOJA_04,PROD_04,bebidas,11.46,0,152,62,25.4,710.52
VAREJO_05,2025-01-06,LOJA_04,PROD_02,alimentos,17.95,0,145,62,31.0,1112.9
VAREJO_05,2025-01-05,LOJA_03,PROD_04,bebidas,12.23,0,96,55,31.0,672.65
VAREJO_05,2025-02-27,LOJA_02,PROD_05,higiene,28.93,0,127,28,28.5,810.04
VAREJO_05,2025-03-01,LOJA_01,PROD_05,higiene,28.14,0,118,36,28.5,1013.04
VAREJO_05,2025-03-08,LOJA_03,PROD_03,bebidas,7.62,0,,34,28.0,259.08
VAREJO_05,2025-06-26,LOJA_01,PROD_04,bebidas,10.74,0,152,25,18.3,268.5
VAREJO_05,2025-10-29,LOJA_02,PROD_06,higiene,34.58,0,169,45,26.4,1556.1
VAREJO_05,2025-07-31,LOJA_04,PROD_07,limpeza,41.07,0,96,43,20.9,1766.01
VAREJO_05,2025-11-19,LOJA_01,PROD_09,utilidades,21.92,0,167,34,29.3,745.28
VAREJO_05,2025-08-30,LOJA_04,PROD_10,utilidades,29.64,0,167,64,22.3,1896.96
VAREJO_05,2025-04-11,LOJA_03,PROD_04,bebidas,10.33,1,,56,21.7,578.48
VAREJO_05,2025-11-30,LOJA_03,PROD_05,higiene,27.96,0,164,48,26.7,1342.08
VAREJO_05,2025-09-08,LOJA_02,PROD_03,bebidas,5.58,0,164,41,19.3,228.78
VAREJO_05,2025-08-04,LOJA_04,PROD_08,limpeza,49.13,1,140,60,17.9,2947.8
VAREJO_05,2025-11-14,LOJA_03,PROD_10,utilidades,29.2,0,95,46,32.7,1343.2
VAREJO_05,2025-08-10,LOJA_01,PROD_06,higiene,34.81,0,91,47,15.0,1636.07
VAREJO_05,2025-04-26,LOJA_04,PROD_10,utilidades,29.54,0,169,49,23.2,1447.46
VAREJO_05,2025-05-01,LOJA_01,PROD_10,utilidades,30.5,0,135,26,18.8,793.0
VAREJO_05,2025-04-23,LOJA_02,PROD_02,alimentos,15.45,1,136,51,23.6,787.95
VAREJO_05,2025-09-07,LOJA_02,PROD_06,higiene,35.38,0,,55,19.8,
VAREJO_05,2025-09-24,LOJA_03,PROD_06,higiene,29.67,1,153,59,24.1,1750.53
VAREJO_05,2025-03-17,LOJA_01,PROD_02,alimentos,17.74,0,131,38,25.8,674.12
VAREJO_05,2025-04-14,LOJA_04,PROD_06,higiene,36.12,0,140,36,24.2,1300.32
VAREJO_05,2025-08-03,LOJA_02,PROD_08,limpeza,47.61,1,92,53,17.1,2523.33
VAREJO_05,2025-12-11,LOJA_02,PROD_06,higiene,36.05,0,134,46,26.7,1658.3
VAREJO_05,2025-02-27,LOJA_03,PROD_05,higiene,,1,119,47,27.5,1113.9
VAREJO_05,2025-11-01,LOJA_02,PROD_05,higiene,29.43,0,162,48,28.1,1412.64
VAREJO_05,2025-07-25,LOJA_01,PROD_01,alimentos,10.87,0,106,26,17.6,282.62
VAREJO_05,2025-12-18,LOJA_03,PROD_02,alimentos,17.8,0,110,52,30.7,925.6
VAREJO_05,2025-05-01,LOJA_01,PROD_09,utilidades,23.12,0,98,28,21.1,647.36
VAREJO_05,2025-05-29,LOJA_02,PROD_05,higiene,,1,153,39,18.1,914.94
VAREJO_05,2025-07-17,LOJA_01,PROD_10,utilidades,31.24,0,105,36,17.7,1124.64
VAREJO_05,2025-02-02,LOJA_01,PROD_10,utilidades,29.22,0,114,43,28.6,1256.46
VAREJO_05,2025-02-25,LOJA_04,PROD_08,limpeza,47.19,1,93,60,29.2,2831.4
VAREJO_05,2025-12-08,LOJA_03,PROD_01,alimentos,12.58,0,167,51,32.1,641.58
VAREJO_05,2025-02-03,LOJA_01,PROD_01,alimentos,12.54,0,172,32,26.8,401.28
VAREJO_05,2025-03-18,LOJA_01,PROD_06,higiene,36.91,0,151,34,24.1,1254.94
VAREJO_05,2025-01-31,LOJA_01,PROD_03,bebidas,7.18,1,161,43,,308.74
VAREJO_05,09/11/2025,LOJA_04,PROD_05,higiene,28.36,0,,47,27.7,1332.92
VAREJO_05,2025-05-17,LOJA_03,PROD_07,limpeza,42.03,0,112,33,20.1,1386.99
VAREJO_05,2025-12-14,LOJA_04,PROD_08,limpeza,47.36,1,159,72,30.8,3409.92
VAREJO_05,2025-12-07,LOJA_04,PROD_03,bebidas,6.32,0,,51,28.3,322.32
VAREJO_05,2025-05-20,LOJA_01,PROD_03,bebidas,6.67,0,98,15,18.0,100.05
VAREJO_05,2025-12-25,LOJA_01,PROD_09,utilidades,18.68,1,149,48,33.4,896.64
VAREJO_05,2025-05-01,LOJA_04,PROD_03,bebidas,7.33,0,138,28,19.0,205.24
VAREJO_05,2025-03-13,LOJA_04,PROD_04,bebidas,11.92,0,158,41,25.7,488.72
VAREJO_05,2025-11-18,LOJA_02,PROD_05,higiene,27.27,0,171,36,33.1,981.72
VAREJO_05,2025-08-15,LOJA_03,PROD_07,limpeza,35.52,1,149,50,19.4,1776.0
VAREJO_05,2025-03-28,LOJA_03,PROD_07,limpeza,42.13,nao,115,32,24.8,1348.16
VAREJO_05,2025-08-18,LOJA_01,PROD_03,bebidas,7.65,0,130,29,21.0,221.85
VAREJO_05,2025-11-24,LOJA_01,PROD_02,alimentos,,0,160,46,30.8,783.38
VAREJO_05,2025-01-14,LOJA_01,PROD_02,alimentos,15.45,1,93,62,31.9,957.9
VAREJO_05,14/12/2025,LOJA_01,PROD_04,bebidas,9.58,1,97,46,30.0,440.68
VAREJO_05,2025-06-05,LOJA_01,PROD_06,higiene,29.83,1,159,45,19.5,1342.35
VAREJO_05,2025-02-18,LOJA_02,PROD_06,higiene,35.35,0,102,41,,1449.35
VAREJO_05,2025-04-04,LOJA_01,PROD_10,utilidades,26.73,1,118,39,24.3,1042.47
VAREJO_05,2025-09-20,LOJA_04,PROD_07,limpeza,36.21,1,155,63,23.6,2281.23
VAREJO_05,2025-08-15,LOJA_01,PROD_06,higiene,36.08,0,101,39,19.8,1407.12
VAREJO_05,2025-01-06,LOJA_03,PROD_07,limpeza,42.26,0,119,43,34.6,1817.18
VAREJO_05,2025-04-18,LOJA_03,PROD_01,alimentos,11.42,0,137,29,21.8,331.18
VAREJO_05,2025-08-23,LOJA_01,PROD_06,higiene,35.7,0,108,43,22.1,1535.1
VAREJO_05,2025-07-17,LOJA_01,PROD_03,bebidas,7.19,0,,25,19.3,179.75
VAREJO_05,2025-07-19,LOJA_02,PROD_06,higiene,35.38,0,147,42,18.7,1485.96
VAREJO_05,2025-03-19,LOJA_01,PROD_05,higiene,28.93,0,173,28,23.5,810.04
VAREJO_05,2025-02-25,LOJA_02,PROD_09,utilidades,20.51,0,95,41,,840.91
VAREJO_05,2025-08-07,LOJA_03,PROD_09,utilidades,23.06,0,,48,15.6,1106.88
VAREJO_05,2025-10-29,LOJA_01,PROD_09,utilidades,18.4,1,,54,28.6,993.6
VAREJO_05,2025-12-19,LOJA_02,PROD_09,utilidades,20.73,0,154,49,28.2,1015.77
VAREJO_05,2025-05-19,LOJA_02,PROD_10,utilidades,26.23,1,122,54,15.6,1416.42
VAREJO_05,2025-03-01,LOJA_03,PROD_04,,11.21,,150,56,30.2,627.76
VAREJO_05,2025-03-15,LOJA_01,PROD_03,bebidas,7.86,0,126,23,26.1,180.78
VAREJO_05,2025-11-17,LOJA_01,PROD_02,alimentos,18.58,0,165,41,28.5,761.78
VAREJO_05,2025-06-08,LOJA_02,PROD_04,bebidas,9.43,1,156,48,18.0,452.64
VAREJO_05,2025-12-15,LOJA_04,PROD_07,limpeza,41.63,0,129,47,31.0,1956.61
VAREJO_05,2025-08-26,LOJA_04,PROD_01,alimentos,11.62,0,151,55,17.9,639.1
VAREJO_05,2025-03-12,LOJA_02,PROD_10,utilidades,30.06,0,145,44,30.4,1322.64
VAREJO_05,2025-06-16,LOJA_02,PROD_01,alimentos,11.49,0,136,20,17.7,229.8
VAREJO_05,2025-05-15,LOJA_03,PROD_01,alimentos,12.63,0,131,26,19.3,328.38
VAREJO_05,2025-08-29,LOJA_02,PROD_08,limpeza,47.63,sim,133,57,20.8,2714.91
VAREJO_05,2025-07-03,LOJA_03,PROD_02,alimentos,17.55,0,157,37,17.9,649.35
VAREJO_05,2025-08-19,LOJA_04,PROD_07,limpeza,42.24,0,151,42,19.7,1774.08
VAREJO_05,2025-05-02,LOJA_04,PROD_10,utilidades,28.82,0,164,38,21.4,1095.16
VAREJO_05,2025-11-13,LOJA_02,PROD_10,utilidades,25.8,1,142,58,26.6,1496.4
VAREJO_05,2025-05-02,LOJA_02,PROD_09,utilidades,22.47,0,174,31,20.8,696.57
VAREJO_05,09/04/2025,LOJA_02,PROD_05,higiene,27.78,0,114,31,27.2,861.18
VAREJO_05,2025-12-14,LOJA_04,PROD_10,,26.44,1,111,74,28.3,1956.56
VAREJO_05,2025-04-14,LOJA_04,PROD_02,alimentos,17.57,0,113,39,24.8,685.23
VAREJO_05,2025-10-07,LOJA_01,PROD_09,utilidades,22.47,0,150,36,23.7,808.92
VAREJO_05,2025-10-10,LOJA_03,PROD_02,,18.44,0,139,51,26.8,940.44
VAREJO_05,2025-10-02,LOJA_01,PROD_04,bebidas,11.08,0,153,40,26.3,443.2
VAREJO_05,2025-05-25,LOJA_04,PROD_05,higiene,,0,157,44,15.5,1233.76
VAREJO_05,2025-03-13,LOJA_01,PROD_03,bebidas,5.92,1,144,30,24.2,177.6
VAREJO_05,2025-07-15,LOJA_03,PROD_05,higiene,24.22,1,,46,17.5,1114.12
VAREJO_05,2025-09-12,LOJA_04,PROD_06,higiene,34.71,0,104,57,20.7,1978.47
VAREJO_05,2025-08-04,LOJA_01,PROD_04,bebidas,11.04,0,98,39,17.0,430.56
VAREJO_05,2025-03-10,LOJA_01,PROD_02,alimentos,17.63,0,138,33,,581.79
VAREJO_05,2025-12-10,LOJA_04,PROD_04,bebidas,,0,166,46,27.7,538.2
VAREJO_05,2025-04-27,LOJA_01,PROD_01,alimentos,,0,101,23,,294.4
VAREJO_05,2025-07-28,LOJA_02,PROD_09,utilidades,22.61,0,164,33,17.6,746.13
VAREJO_05,2025-09-22,LOJA_01,PROD_10,utilidades,28.81,0,175,39,,1123.59
VAREJO_05,2025-04-08,LOJA_01,PROD_10,utilidades,30.51,0,149,30,22.5,
VAREJO_05,2025-03-14,LOJA_03,PROD_06,higiene,34.71,0,108,36,24.4,1249.56
VAREJO_05,2025-05-16,LOJA_03,PROD_01,alimentos,12.02,0,130,30,16.5,360.6
VAREJO_05,2025-09-18,LOJA_04,PROD_10,utilidades,26.21,1,103,68,23.7,1782.28
VAREJO_05,2025-03-28,LOJA_04,PROD_03,bebidas,6.22,0,140,34,25.6,211.48
VAREJO_05,2025-01-31,LOJA_02,PROD_07,limpeza,42.64,0,108,36,27.2,1535.04
VAREJO_05,2025-06-08,LOJA_04,PROD_05,higiene,27.37,0,168,37,17.3,1012.69
VAREJO_05,2025-07-08,LOJA_01,PROD_06, HIGIENE ,34.75,0,154,26,15.9,903.5
VAREJO_05,2025-06-19,LOJA_01,PROD_05,higiene,27.2,0,132,22,20.8,598.4
VAREJO_05,2025-07-26,LOJA_02,PROD_02,alimentos,18.41,0,177,36,19.2,662.76
VAREJO_05,2025-08-01,LOJA_04,PROD_07,limpeza,42.28,0,9999,51,20.5,2156.28
VAREJO_05,2025-03-16,LOJA_01,PROD_07,limpeza,41.46,0,165,26,23.5,1077.96
VAREJO_05,2025-02-13,LOJA_02,PROD_08,limpeza,47.25,1,130,55,25.3,2598.75
VAREJO_05,2025-07-06,LOJA_02,PROD_09,utilidades,22.57,0,142,41,17.0,925.37
VAREJO_05,2025-11-11,LOJA_03,PROD_10,utilidades,31.25,,110,51,28.9,1593.75
VAREJO_05,2025-07-24,LOJA_03,PROD_10,utilidades,30.42,0,132,58,20.2,1764.36
VAREJO_05,2025-11-14,LOJA_01,PROD_08,limpeza,54.29,0,114,36,28.7,1954.44
VAREJO_05,2025-08-14,LOJA_03,PROD_01,alimentos,12.69,0,9999,37,19.4,469.53
VAREJO_05,2025-12-13,LOJA_01,PROD_09,utilidades,21.12,0,157,42,28.1,887.04
VAREJO_05,2025-04-02,LOJA_01,PROD_02, ALIMENTOS ,16.91,0,136,31,,524.21
VAREJO_05,2025-08-28,LOJA_04,PROD_04,bebidas,11.04,0,160,45,17.1,496.8
VAREJO_05,2025-07-18,LOJA_04,PROD_06,higiene,35.25,0,109,46,19.0,1621.5
VAREJO_05,2025-10-03,LOJA_02,PROD_05,higiene,27.12,0,124,33,23.5,894.96
VAREJO_05,2025-08-24,LOJA_02,PROD_03,bebidas,6.16,1,119,50,19.8,308.0
VAREJO_05,2025-05-17,LOJA_04,PROD_06,higiene,35.95,0,141,45,20.3,1617.75
VAREJO_05,2025-09-25,LOJA_03,PROD_03,bebidas,7.21,0,151,44,26.2,317.24
VAREJO_05,2025-11-21,LOJA_02,PROD_05,higiene,27.48,0,166,43,28.3,1181.64
VAREJO_05,2025-02-07,LOJA_03,PROD_09,utilidades,19.06,1,99,49,27.4,933.94
VAREJO_05,2025-12-30,LOJA_02,PROD_08,limpeza,54.68,0,154,39,,2132.52
VAREJO_05,2025-01-12,LOJA_03,PROD_05,higiene,28.22,0,179,47,30.4,1326.34
VAREJO_05,2025-11-10,LOJA_01,PROD_06,higiene,34.88,,160,40,29.2,1395.2
VAREJO_05,2025-06-02,LOJA_02,PROD_04,bebidas,11.28,0,146,24,21.9,270.72
VAREJO_05,2025-08-09,LOJA_01,PROD_06,higiene,34.36,0,115,48,19.3,1649.28
VAREJO_05,2025-05-12,LOJA_01,PROD_06,higiene,34.94,0,91,25,22.5,873.5
VAREJO_05,2025-11-17,LOJA_02,PROD_10,utilidades,26.44,1,96,58,,1533.52
VAREJO_05,2025-05-09,LOJA_02,PROD_09,utilidades,22.31,0,166,33,24.0,736.23
VAREJO_05,2025-04-30,LOJA_03,PROD_05,higiene,28.39,0,156,31,21.4,880.09
VAREJO_05,2025-01-10,LOJA_01,PROD_01,alimentos,,1,153,48,28.1,437.76
VAREJO_05,2025-08-04,LOJA_03,PROD_01,alimentos,10.26,1,157,52,18.0,533.52
VAREJO_05,2025-03-10,LOJA_03,PROD_03,bebidas,6.72,0,177,36,29.7,241.92
VAREJO_05,2025-12-31,LOJA_03,PROD_09,utilidades,22.14,0,141,46,27.6,1018.44
VAREJO_05,2025-11-26,LOJA_02,PROD_10,utilidades,29.85,,173,40,28.8,1194.0
VAREJO_05,2025-11-04,LOJA_04,PROD_04,bebidas,9.03,1,125,66,29.4,595.98
VAREJO_05,2025-04-07,LOJA_03,PROD_09,utilidades,,0,110,35,23.8,746.9
VAREJO_05,2025-03-28,LOJA_01,PROD_02,alimentos,17.22,0,157,35,25.7,602.7
VAREJO_05,2025-01-25,LOJA_04,PROD_09,utilidades,18.68,1,92,63,26.9,1176.84
VAREJO_05,2025-05-24,LOJA_02,PROD_06,higiene,30.47,1,145,46,22.3,1401.62
VAREJO_05,2025-07-02,LOJA_01,PROD_06,higiene,34.7,0,106,30,20.3,1041.0
VAREJO_05,2025-08-11,LOJA_03,PROD_04,bebidas,9.94,1,165,55,16.7,546.7
VAREJO_05,2025-05-20,LOJA_03,PROD_08,limpeza,54.7,0,100,35,16.8,1914.5
VAREJO_05,2025-08-06,LOJA_01,PROD_05,higiene,23.35,1,157,48,20.4,1120.8
VAREJO_05,2025-09-21,LOJA_02,PROD_01,alimentos,11.98,0,147,42,23.4,503.16
