dataset_id,data,loja,produto,categoria,preco,promocao,estoque,temperatura_prevista,receita_final
VAREJO_05,2027-01-24,LOJA_01,PROD_03,bebidas,7.38,0,112,31.1,
VAREJO_05,2027-01-24,LOJA_01,PROD_04,bebidas,10.56,,104,,
VAREJO_05,2027-01-24,LOJA_01,PROD_05,higiene,23.23,1,105,28.5,
VAREJO_05,2027-01-24,LOJA_01,PROD_06,higiene,30.52,1,175,33.4,
VAREJO_05,2027-01-24,LOJA_01,PROD_07,limpeza,41.75,0,108,27.5,
VAREJO_05,2027-01-24,LOJA_01,PROD_08,limpeza,54.84,0,130,27.0,
VAREJO_05,2027-01-24,LOJA_01,PROD_09,,22.95,0,136,29.8,
VAREJO_05,2027-01-24,LOJA_01,PROD_10,utilidades,,,96,30.2,
VAREJO_05,2027-01-24,LOJA_02,PROD_01,alimentos,10.07,1,128,27.8,
VAREJO_05,2027-01-24,LOJA_02,PROD_02,alimentos,17.68,0,108,,
VAREJO_05,2027-01-24,LOJA_02,PROD_03,bebidas,7.54,0,169,31.4,
VAREJO_05,2027-01-24,LOJA_02,PROD_04,bebidas,11.25,0,149,27.9,
VAREJO_05,2027-01-24,LOJA_02,PROD_05,,28.41,0,151,30.1,
VAREJO_05,2027-01-24,LOJA_02,PROD_06,higiene,29.67,1,134,33.5,
VAREJO_05,2027-01-24,LOJA_02,PROD_07,limpeza,34.78,,154,29.2,
VAREJO_05,2027-01-24,LOJA_02,PROD_08,limpeza,,0,,,
VAREJO_05,2027-01-24,LOJA_02,PROD_09,utilidades,18.56,1,163,29.4,
VAREJO_05,2027-01-24,LOJA_02,PROD_10,utilidades,25.01,1,144,29.9,
VAREJO_05,2027-01-24,LOJA_03,PROD_01,alimentos,11.74,1,118,30.7,
VAREJO_05,2027-01-24,LOJA_03,PROD_02,alimentos,18.61,0,133,27.5,
VAREJO_05,2027-01-24,LOJA_03,PROD_03,bebidas,7.2,0,142,30.5,
VAREJO_05,2027-01-24,LOJA_03,PROD_04,bebidas,8.8,1,134,27.7,
VAREJO_05,2027-01-24,LOJA_03,PROD_05,higiene,27.43,0,156,29.8,
VAREJO_05,2027-01-24,LOJA_03,PROD_06,higiene,36.05,0,125,27.5,
VAREJO_05,2027-01-24,LOJA_03,PROD_07,limpeza,41.3,0,135,28.6,
VAREJO_05,2027-01-24,LOJA_03,PROD_08,limpeza,47.13,1,178,29.6,
VAREJO_05,2027-01-24,LOJA_03,PROD_09,utilidades,18.82,1,176,29.9,
VAREJO_05,2027-01-24,LOJA_03,PROD_10,utilidades,30.5,0,102,27.8,
VAREJO_05,2027-01-24,LOJA_04,PROD_01,alimentos,,0,156,28.3,
VAREJO_05,2027-01-24,LOJA_04,PROD_02,alimentos,14.98,1,92,29.0,
VAREJO_05,2027-01-24,LOJA_04,PROD_03,bebidas,7.3,0,97,27.7,
VAREJO_05,2027-01-24,LOJA_04,PROD_04,bebidas,10.21,0,175,25.2,
VAREJO_05,2027-01-24,LOJA_04,PROD_05,higiene,28.27,0,162,29.9,
VAREJO_05,2027-01-24,LOJA_04,PROD_06,higiene,34.42,0,125,30.2,
VAREJO_05,2027-01-24,LOJA_04,PROD_07,limpeza,41.6,0,111,28.3,
VAREJO_05,2027-01-24,LOJA_04,PROD_08,limpeza,55.77,0,151,29.2,
VAREJO_05,2027-01-24,LOJA_04,PROD_09,utilidades,23.06,,179,30.2,
VAREJO_05,2027-01-24,LOJA_04,PROD_10,utilidades,,0,108,30.3,
VAREJO_05,25/01/2027,LOJA_01,PROD_01,alimentos,9.38,1,,,
VAREJO_05,2027-01-25,LOJA_01,PROD_02,alimentos,17.77,,92,29.3,
VAREJO_05,2027-01-25,LOJA_01,PROD_03,bebidas,5.84,1,141,29.2,
VAREJO_05,2027-01-25,LOJA_01,PROD_04, BEBIDAS ,11.13,0,122,27.7,
VAREJO_05,2027-01-25,LOJA_01,PROD_05,higiene,22.68,1,128,,
VAREJO_05,2027-01-25,LOJA_01,PROD_06,higiene,35.2,0,101,28.4,
VAREJO_05,2027-01-25,LOJA_01,PROD_07,limpeza,36.7,1,156,28.5,
VAREJO_05,2027-01-25,LOJA_01,PROD_08,limpeza,54.84,0,150,31.0,
VAREJO_05,2027-01-25,LOJA_01,PROD_09,utilidades,22.22,0,169,29.9,
VAREJO_05,2027-01-25,LOJA_01,PROD_10,utilidades,25.61,1,,30.6,
VAREJO_05,2027-01-25,LOJA_02,PROD_01,alimentos,12.93,0,158,31.8,
VAREJO_05,25/01/2027,LOJA_02,PROD_02,alimentos,16.99,0,110,31.2,
VAREJO_05,2027-01-25,LOJA_02,PROD_03,bebidas,6.62,1,131,30.9,
VAREJO_05,25/01/2027,LOJA_02,PROD_04,bebidas,11.36,0,132,30.7,
VAREJO_05,2027-01-25,LOJA_02,PROD_05,higiene,24.59,1,102,31.1,
VAREJO_05,2027-01-25,LOJA_02,PROD_06,higiene,34.79,0,101,30.4,
VAREJO_05,2027-01-25,LOJA_02,PROD_07,limpeza,42.15,0,94,31.3,
VAREJO_05,2027-01-25,LOJA_02,PROD_08,limpeza,55.98,0,149,29.0,
VAREJO_05,2027-01-25,LOJA_02,PROD_09, UTILIDADES ,20.97,0,106,29.2,
VAREJO_05,2027-01-25,LOJA_02,PROD_10,utilidades,29.91,0,156,28.2,
VAREJO_05,2027-01-25,LOJA_03,PROD_01,alimentos,10.07,,125,29.3,
VAREJO_05,2027-01-25,LOJA_03,PROD_02,alimentos,15.64,1,169,33.6,
VAREJO_05,2027-01-25,LOJA_03,PROD_03,bebidas,,0,99,28.0,
VAREJO_05,2027-01-25,LOJA_03,PROD_04,bebidas,11.07,0,173,24.3,
VAREJO_05,2027-01-25,LOJA_03,PROD_05,higiene,23.73,1,130,28.6,
VAREJO_05,2027-01-25,LOJA_03,PROD_06,higiene,35.89,0,163,30.8,
VAREJO_05,2027-01-25,LOJA_03,PROD_07,limpeza,41.77,0,153,31.0,
VAREJO_05,2027-01-25,LOJA_03,PROD_08,limpeza,47.91,1,118,31.7,
VAREJO_05,2027-01-25,LOJA_03,PROD_09,utilidades,21.61,0,109,29.8,
VAREJO_05,2027-01-25,LOJA_03,PROD_10,utilidades,28.95,0,123,28.0,
VAREJO_05,2027-01-25,LOJA_04,PROD_01,alimentos,13.21,0,109,28.1,
VAREJO_05,2027-01-25,LOJA_04,PROD_02,,18.74,0,157,27.4,
VAREJO_05,2027-01-25,LOJA_04,PROD_03,bebidas,6.31,0,177,28.5,
VAREJO_05,2027-01-25,LOJA_04,PROD_04,,11.11,0,119,30.2,
VAREJO_05,2027-01-25,LOJA_04,PROD_05,higiene,27.87,0,109,27.4,
VAREJO_05,2027-01-25,LOJA_04,PROD_06,higiene,34.87,0,119,29.3,
VAREJO_05,2027-01-25,LOJA_04,PROD_07,limpeza,36.68,1,163,29.6,
VAREJO_05,2027-01-25,LOJA_04,PROD_08,limpeza,"47,56",1,107,31.5,
VAREJO_05,2027-01-25,LOJA_04,PROD_09,utilidades,18.99,1,162,,
VAREJO_05,2027-01-25,LOJA_04,PROD_10,utilidades,30.98,0,139,31.2,
VAREJO_05,2027-01-26,LOJA_01,PROD_01,alimentos,11.01,0,179,29.3,
VAREJO_05,2027-01-26,LOJA_01,PROD_02,alimentos,19.25,0,173,24.8,
VAREJO_05,2027-01-26,LOJA_01,PROD_03,bebidas,7.56,0,157,28.7,
VAREJO_05,2027-01-26,LOJA_01,PROD_04,bebidas,11.62,0,156,27.8,
VAREJO_05,2027-01-26,LOJA_01,PROD_05,higiene,27.29,0,149,28.7,
VAREJO_05,2027-01-26,LOJA_01,PROD_06,higiene,35.07,0,98,32.6,
VAREJO_05,2027-01-26,LOJA_01,PROD_07,limpeza,43.01,0,146,30.4,
VAREJO_05,2027-01-26,LOJA_01,PROD_08,limpeza,54.53,0,153,28.9,
VAREJO_05,2027-01-26,LOJA_01,PROD_09,utilidades,22.03,0,138,27.8,
VAREJO_05,2027-01-26,LOJA_01,PROD_10,utilidades,28.35,0,147,28.6,
VAREJO_05,2027-01-26,LOJA_02,PROD_01,,11.82,0,141,25.7,
VAREJO_05,2027-01-26,LOJA_02,PROD_02,alimentos,18.91,0,92,30.2,
VAREJO_05,2027-01-26,LOJA_02,PROD_03,bebidas,6.4,0,,29.0,
VAREJO_05,2027-01-26,LOJA_02,PROD_04,bebidas,,,153,28.1,
VAREJO_05,2027-01-26,LOJA_02,PROD_05,higiene,27.32,0,177,30.2,
VAREJO_05,2027-01-26,LOJA_02,PROD_06,higiene,34.55,0,113,29.0,
VAREJO_05,2027-01-26,LOJA_02,PROD_07,limpeza,41.63,0,160,30.6,
VAREJO_05,2027-01-26,LOJA_02,PROD_08,limpeza,55.32,0,173,28.3,
VAREJO_05,2027-01-26,LOJA_02,PROD_09,utilidades,21.54,,160,28.2,
VAREJO_05,2027-01-26,LOJA_02,PROD_10,utilidades,31.18,0,128,27.9,
VAREJO_05,2027-01-26,LOJA_03,PROD_01,alimentos,11.46,0,173,26.9,
VAREJO_05,2027-01-26,LOJA_03,PROD_02,alimentos,15.03,1,109,25.6,
VAREJO_05,2027-01-26,LOJA_03,PROD_03,bebidas,4.57,1,135,27.0,
VAREJO_05,26/01/2027,LOJA_03,PROD_04,,10.5,0,139,27.9,
VAREJO_05,2027-01-26,LOJA_03,PROD_05,higiene,23.69,1,139,28.3,
VAREJO_05,2027-01-26,LOJA_03,PROD_06,higiene,34.46,0,110,,
VAREJO_05,2027-01-26,LOJA_03,PROD_07,limpeza,42.11,0,103,29.2,
VAREJO_05,2027-01-26,LOJA_03,PROD_08,,54.76,,136,26.6,
VAREJO_05,2027-01-26,LOJA_03,PROD_09,utilidades,21.64,,,27.9,
VAREJO_05,2027-01-26,LOJA_03,PROD_10,utilidades,25.58,1,147,30.2,
VAREJO_05,2027-01-26,LOJA_04,PROD_01,alimentos,11.45,,141,31.2,
VAREJO_05,2027-01-26,LOJA_04,PROD_02,alimentos,17.13,0,92,27.8,
VAREJO_05,2027-01-26,LOJA_04,PROD_03,bebidas,7.56,0,112,30.1,
VAREJO_05,2027-01-26,LOJA_04,PROD_04,bebidas,10.95,1,155,30.4,
VAREJO_05,2027-01-26,LOJA_04,PROD_05,,28.04,0,125,28.9,
VAREJO_05,2027-01-26,LOJA_04,PROD_06,higiene,34.29,0,112,29.4,
VAREJO_05,2027-01-26,LOJA_04,PROD_07,limpeza,41.97,0,146,29.7,
VAREJO_05,2027-01-26,LOJA_04,PROD_08,limpeza,54.4,0,99,27.0,
VAREJO_05,2027-01-26,LOJA_04,PROD_09,utilidades,22.44,0,163,24.5,
VAREJO_05,2027-01-26,LOJA_04,PROD_10,utilidades,29.66,0,111,28.8,
VAREJO_05,2027-01-27,LOJA_01,PROD_01,alimentos,11.28,0,,29.9,
VAREJO_05,2027-01-27,LOJA_01,PROD_02,alimentos,16.05,1,130,31.4,
VAREJO_05,2027-01-27,LOJA_01,PROD_03,,6.3,0,,28.6,
VAREJO_05,2027-01-27,LOJA_01,PROD_04,bebidas,11.13,0,178,30.9,
VAREJO_05,2027-01-27,LOJA_01,PROD_05,,28.72,0,144,28.4,
VAREJO_05,2027-01-27,LOJA_01,PROD_06,higiene,35.19,0,104,30.3,
VAREJO_05,2027-01-27,LOJA_01,PROD_07,,41.41,0,113,31.0,
VAREJO_05,2027-01-27,LOJA_01,PROD_08,limpeza,55.14,0,172,30.6,
VAREJO_05,2027-01-27,LOJA_01,PROD_09,utilidades,,,125,30.6,
VAREJO_05,2027-01-27,LOJA_01,PROD_10,utilidades,30.9,0,176,32.6,
VAREJO_05,2027-01-27,LOJA_02,PROD_01,,12.4,0,172,,
VAREJO_05,2027-01-27,LOJA_02,PROD_02,alimentos,18.88,0,,27.7,
VAREJO_05,2027-01-27,LOJA_02,PROD_03,bebidas,7.01,0,168,28.1,
VAREJO_05,2027-01-27,LOJA_02,PROD_04,bebidas,10.85,0,172,28.5,
VAREJO_05,2027-01-27,LOJA_02,PROD_05,higiene,28.14,0,150,29.2,
VAREJO_05,2027-01-27,LOJA_02,PROD_06,higiene,30.59,1,103,29.5,
VAREJO_05,2027-01-27,LOJA_02,PROD_07,limpeza,42.79,0,166,28.3,
VAREJO_05,2027-01-27,LOJA_02,PROD_08,limpeza,54.77,0,152,28.9,
VAREJO_05,2027-01-27,LOJA_02,PROD_09,utilidades,21.1,0,124,32.8,
VAREJO_05,2027-01-27,LOJA_02,PROD_10,utilidades,29.98,,116,,
VAREJO_05,2027-01-27,LOJA_03,PROD_01,alimentos,9.66,,120,26.4,
VAREJO_05,2027-01-27,LOJA_03,PROD_02,alimentos,16.87,0,122,27.9,
VAREJO_05,2027-01-27,LOJA_03,PROD_03,,6.71,0,107,27.0,
VAREJO_05,2027-01-27,LOJA_03,PROD_04,,9.15,1,178,28.9,
VAREJO_05,2027-01-27,LOJA_03,PROD_05,higiene,24.55,,151,31.4,
VAREJO_05,2027-01-27,LOJA_03,PROD_06,higiene,29.84,1,,31.6,
VAREJO_05,2027-01-27,LOJA_03,PROD_07,,36.05,1,125,31.7,
VAREJO_05,2027-01-27,LOJA_03,PROD_08,limpeza,,0,116,30.3,
VAREJO_05,2027-01-27,LOJA_03,PROD_09,utilidades,18.77,1,150,30.1,
VAREJO_05,2027-01-27,LOJA_03,PROD_10,utilidades,29.61,0,176,28.0,
VAREJO_05,2027-01-27,LOJA_04,PROD_01,alimentos,10.91,1,176,31.8,
VAREJO_05,2027-01-27,LOJA_04,PROD_02,alimentos,17.82,0,175,29.7,
VAREJO_05,2027-01-27,LOJA_04,PROD_03,bebidas,6.34,0,177,29.0,
VAREJO_05,2027-01-27,LOJA_04,PROD_04,bebidas,11.33,0,105,30.5,
VAREJO_05,2027-01-27,LOJA_04,PROD_05,higiene,28.51,0,96,27.5,
VAREJO_05,2027-01-27,LOJA_04,PROD_06,higiene,29.88,1,123,29.3,
VAREJO_05,2027-01-27,LOJA_04,PROD_07,limpeza,41.9,0,130,30.5,
VAREJO_05,2027-01-27,LOJA_04,PROD_08,limpeza,55.75,0,95,31.9,
VAREJO_05,2027-01-27,LOJA_04,PROD_09,utilidades,18.44,1,178,,
VAREJO_05,2027-01-27,LOJA_04,PROD_10,utilidades,26.18,1,136,29.1,
VAREJO_05,2027-01-28,LOJA_01,PROD_01,alimentos,11.0,0,97,26.3,
VAREJO_05,2027-01-28,LOJA_01,PROD_02,alimentos,17.72,0,115,31.2,
VAREJO_05,2027-01-28,LOJA_01,PROD_03,bebidas,7.9,0,150,29.9,
VAREJO_05,2027-01-28,LOJA_01,PROD_04,bebidas,11.74,0,106,25.6,
VAREJO_05,2027-01-28,LOJA_01,PROD_05,higiene,24.02,1,,29.3,
VAREJO_05,2027-01-28,LOJA_01,PROD_06,higiene,34.66,0,121,26.9,
VAREJO_05,2027-01-28,LOJA_01,PROD_07,limpeza,42.48,0,134,27.9,
VAREJO_05,2027-01-28,LOJA_01,PROD_08,limpeza,54.01,0,149,31.4,
VAREJO_05,2027-01-28,LOJA_01,PROD_09,utilidades,23.69,0,154,28.4,
VAREJO_05,2027-01-28,LOJA_01,PROD_10,utilidades,30.42,0,160,30.0,
VAREJO_05,2027-01-28,LOJA_02,PROD_01,alimentos,12.22,0,105,32.0,
VAREJO_05,2027-01-28,LOJA_02,PROD_02,alimentos,15.83,1,166,29.6,
VAREJO_05,2027-01-28,LOJA_02,PROD_03,bebidas,7.76,0,95,26.5,
VAREJO_05,2027-01-28,LOJA_02,PROD_04,bebidas,11.42,0,152,26.7,
VAREJO_05,2027-01-28,LOJA_02,PROD_05,higiene,27.47,0,124,27.8,
VAREJO_05,2027-01-28,LOJA_02,PROD_06,higiene,35.46,0,169,30.0,
VAREJO_05,2027-01-28,LOJA_02,PROD_07,limpeza,34.62,1,169,31.0,
VAREJO_05,2027-01-28,LOJA_02,PROD_08,limpeza,54.91,,121,,
VAREJO_05,2027-01-28,LOJA_02,PROD_09,utilidades,18.9,1,138,30.0,
VAREJO_05,2027-01-28,LOJA_02,PROD_10,utilidades,30.65,,155,25.3,
VAREJO_05,2027-01-28,LOJA_03,PROD_01,alimentos,12.1,0,133,,
VAREJO_05,2027-01-28,LOJA_03,PROD_02,alimentos,15.46,1,143,28.5,
VAREJO_05,2027-01-28,LOJA_03,PROD_03,bebidas,6.84,0,124,27.2,
VAREJO_05,2027-01-28,LOJA_03,PROD_04,bebidas,9.46,1,,28.1,
VAREJO_05,2027-01-28,LOJA_03,PROD_05,higiene,29.24,0,127,27.3,
VAREJO_05,2027-01-28,LOJA_03,PROD_06,higiene,35.84,,136,27.6,
VAREJO_05,2027-01-28,LOJA_03,PROD_07,limpeza,41.7,0,174,28.3,
VAREJO_05,2027-01-28,LOJA_03,PROD_08,limpeza,47.72,1,94,32.3,
VAREJO_05,2027-01-28,LOJA_03,PROD_09,utilidades,22.63,,113,31.4,
VAREJO_05,2027-01-28,LOJA_03,PROD_10,utilidades,30.05,0,163,31.6,
VAREJO_05,2027-01-28,LOJA_04,PROD_01,alimentos,9.91,1,128,28.0,
VAREJO_05,2027-01-28,LOJA_04,PROD_02,alimentos,,0,101,25.7,
VAREJO_05,2027-01-28,LOJA_04,PROD_03,bebidas,7.22,0,,28.4,
VAREJO_05,2027-01-28,LOJA_04,PROD_04,bebidas,11.56,0,164,30.4,
VAREJO_05,2027-01-28,LOJA_04,PROD_05,higiene,26.59,0,120,29.4,
VAREJO_05,2027-01-28,LOJA_04,PROD_06,higiene,31.02,1,119,28.1,
VAREJO_05,2027-01-28,LOJA_04,PROD_07,limpeza,36.24,1,158,27.3,
VAREJO_05,2027-01-28,LOJA_04,PROD_08,limpeza,46.52,1,,32.6,
VAREJO_05,2027-01-28,LOJA_04,PROD_09,utilidades,19.3,1,167,28.5,
VAREJO_05,2027-01-28,LOJA_04,PROD_10,,24.93,1,158,,
VAREJO_05,2027-01-29,LOJA_01,PROD_01,alimentos,12.64,0,147,29.7,
VAREJO_05,2027-01-29,LOJA_01,PROD_02,alimentos,18.15,0,130,31.6,
VAREJO_05,2027-01-29,LOJA_01,PROD_03,bebidas,,0,154,29.1,
VAREJO_05,2027-01-29,LOJA_01,PROD_04,bebidas,,0,,29.8,
VAREJO_05,2027-01-29,LOJA_01,PROD_05,higiene,24.45,1,172,32.7,
VAREJO_05,2027-01-29,LOJA_01,PROD_06,higiene,34.99,0,134,27.5,
VAREJO_05,2027-01-29,LOJA_01,PROD_07,limpeza,41.57,0,175,30.4,
VAREJO_05,2027-01-29,LOJA_01,PROD_08,limpeza,54.71,0,137,28.2,
VAREJO_05,2027-01-29,LOJA_01,PROD_09,utilidades,,1,173,28.6,
VAREJO_05,2027-01-29,LOJA_01,PROD_10,utilidades,26.53,1,126,31.0,
VAREJO_05,2027-01-29,LOJA_02,PROD_01,alimentos,12.05,0,116,27.9,
VAREJO_05,2027-01-29,LOJA_02,PROD_02,alimentos,18.82,nao,94,29.7,
VAREJO_05,2027-01-29,LOJA_02,PROD_03,bebidas,7.33,1,165,30.0,
VAREJO_05,2027-01-29,LOJA_02,PROD_04,bebidas,11.38,0,105,31.4,
VAREJO_05,2027-01-29,LOJA_02,PROD_05,higiene,23.11,1,136,26.8,
VAREJO_05,2027-01-29,LOJA_02,PROD_06,higiene,34.99,0,152,28.2,
VAREJO_05,2027-01-29,LOJA_02,PROD_07,limpeza,36.96,1,172,31.4,
VAREJO_05,2027-01-29,LOJA_02,PROD_08,limpeza,54.98,0,102,28.6,
VAREJO_05,2027-01-29,LOJA_02,PROD_09, UTILIDADES ,22.04,0,178,28.3,
VAREJO_05,2027-01-29,LOJA_02,PROD_10,utilidades,30.26,0,92,30.6,
VAREJO_05,2027-01-29,LOJA_03,PROD_01,alimentos,11.73,0,145,31.4,
VAREJO_05,2027-01-29,LOJA_03,PROD_02,alimentos,17.49,0,115,30.2,
VAREJO_05,2027-01-29,LOJA_03,PROD_03,bebidas,7.05,0,179,25.9,
VAREJO_05,2027-01-29,LOJA_03,PROD_04,bebidas,10.21,0,164,,
VAREJO_05,2027-01-29,LOJA_03,PROD_05,higiene,29.03,0,179,28.2,
VAREJO_05,2027-01-29,LOJA_03,PROD_06,higiene,35.55,0,140,31.7,
VAREJO_05,2027-01-29,LOJA_03,PROD_07,limpeza,42.35,0,,26.8,
VAREJO_05,2027-01-29,LOJA_03,PROD_08,limpeza,47.34,1,177,32.8,
VAREJO_05,2027-01-29,LOJA_03,PROD_09,utilidades,21.65,0,142,26.8,
VAREJO_05,2027-01-29,LOJA_03,PROD_10,,29.76,0,132,32.0,
VAREJO_05,2027-01-29,LOJA_04,PROD_01,alimentos,10.6,nao,112,28.4,
VAREJO_05,2027-01-29,LOJA_04,PROD_02,alimentos,18.05,0,163,26.0,
VAREJO_05,2027-01-29,LOJA_04,PROD_03,bebidas,7.77,0,130,28.3,
VAREJO_05,2027-01-29,LOJA_04,PROD_04,bebidas,8.8,1,171,29.1,
VAREJO_05,2027-01-29,LOJA_04,PROD_05,higiene,29.6,0,141,30.8,
VAREJO_05,2027-01-29,LOJA_04,PROD_06,higiene,34.41,0,116,30.0,
VAREJO_05,2027-01-29,LOJA_04,PROD_07,limpeza,42.62,,156,30.2,
VAREJO_05,2027-01-29,LOJA_04,PROD_08,limpeza,54.35,0,119,,
VAREJO_05,2027-01-29,LOJA_04,PROD_09,utilidades,22.16,0,176,29.2,
VAREJO_05,2027-01-29,LOJA_04,PROD_10,utilidades,29.67,0,146,29.0,
VAREJO_05,2027-01-30,LOJA_01,PROD_01,alimentos,10.62,1,103,29.0,
VAREJO_05,2027-01-30,LOJA_01,PROD_02,alimentos,17.73,0,108,29.1,
VAREJO_05,2027-01-30,LOJA_01,PROD_03,bebidas,6.5,0,100,28.7,
VAREJO_05,2027-01-30,LOJA_01,PROD_04,bebidas,10.12,1,103,27.5,
VAREJO_05,2027-01-30,LOJA_01,PROD_05,higiene,,0,146,30.4,
VAREJO_05,2027-01-30,LOJA_01,PROD_06,higiene,34.31,0,153,28.4,
VAREJO_05,2027-01-30,LOJA_01,PROD_07,limpeza,42.64,0,150,27.6,
VAREJO_05,2027-01-30,LOJA_01,PROD_08,limpeza,48.02,1,149,30.6,
VAREJO_05,2027-01-30,LOJA_01,PROD_09,utilidades,20.84,0,136,27.3,
VAREJO_05,2027-01-30,LOJA_01,PROD_10,utilidades,29.31,0,178,26.6,
VAREJO_05,2027-01-30,LOJA_02,PROD_01,alimentos,12.62,0,179,29.0,
VAREJO_05,2027-01-30,LOJA_02,PROD_02,alimentos,15.8,,120,31.3,
VAREJO_05,2027-01-30,LOJA_02,PROD_03,bebidas,6.95,0,135,29.7,
VAREJO_05,2027-01-30,LOJA_02,PROD_04,bebidas,11.02,0,147,29.5,
VAREJO_05,2027-01-30,LOJA_02,PROD_05,higiene,27.17,,107,29.4,
VAREJO_05,2027-01-30,LOJA_02,PROD_06,higiene,34.14,0,177,29.4,
VAREJO_05,2027-01-30,LOJA_02,PROD_07,limpeza,41.53,0,90,26.5,
VAREJO_05,2027-01-30,LOJA_02,PROD_08,,54.59,0,159,29.3,
VAREJO_05,2027-01-30,LOJA_02,PROD_09,utilidades,22.66,0,104,29.0,
VAREJO_05,2027-01-30,LOJA_02,PROD_10,utilidades,29.64,0,153,27.9,
VAREJO_05,2027-01-30,LOJA_03,PROD_01,alimentos,12.08,,106,28.9,
VAREJO_05,2027-01-30,LOJA_03,PROD_02,alimentos,16.3,1,144,29.0,
VAREJO_05,2027-01-30,LOJA_03,PROD_03,bebidas,6.22,0,148,28.7,
VAREJO_05,2027-01-30,LOJA_03,PROD_04,bebidas,11.15,,96,31.4,
VAREJO_05,2027-01-30,LOJA_03,PROD_05,higiene,27.57,0,92,30.5,
VAREJO_05,2027-01-30,LOJA_03,PROD_06,higiene,34.23,0,138,29.7,
VAREJO_05,2027-01-30,LOJA_03,PROD_07,limpeza,42.09,0,130,29.4,
VAREJO_05,2027-01-30,LOJA_03,PROD_08,limpeza,54.77,0,151,27.7,
VAREJO_05,2027-01-30,LOJA_03,PROD_09,utilidades,22.96,0,173,29.9,
VAREJO_05,2027-01-30,LOJA_03,PROD_10,utilidades,29.65,0,110,30.0,
VAREJO_05,2027-01-30,LOJA_04,PROD_01,alimentos,11.94,0,150,28.9,
VAREJO_05,2027-01-30,LOJA_04,PROD_02,alimentos,14.53,1,160,28.5,
VAREJO_05,2027-01-30,LOJA_04,PROD_03,bebidas,5.9,1,171,30.5,
VAREJO_05,2027-01-30,LOJA_04,PROD_04,bebidas,11.55,0,155,28.6,
VAREJO_05,2027-01-30,LOJA_04,PROD_05,higiene,28.68,0,143,27.6,
VAREJO_05,2027-01-30,LOJA_04,PROD_06,higiene,34.81,0,173,29.7,
VAREJO_05,2027-01-30,LOJA_04,PROD_07,limpeza,36.83,1,93,29.4,
VAREJO_05,2027-01-30,LOJA_04,PROD_08,limpeza,47.14,1,150,31.4,
VAREJO_05,2027-01-30,LOJA_04,PROD_09,utilidades,19.27,1,112,28.8,
VAREJO_05,2027-01-30,LOJA_04,PROD_10,utilidades,29.41,0,106,31.0,
VAREJO_05,2027-01-31,LOJA_01,PROD_01,alimentos,12.42,0,,31.2,
VAREJO_05,2027-01-31,LOJA_01,PROD_02,alimentos,18.96,0,152,28.8,
VAREJO_05,2027-01-31,LOJA_01,PROD_03,bebidas,5.53,1,98,26.4,
VAREJO_05,2027-01-31,LOJA_01,PROD_04,bebidas,11.03,0,131,30.8,
VAREJO_05,2027-01-31,LOJA_01,PROD_05,higiene,27.6,0,105,,
VAREJO_05,2027-01-31,LOJA_01,PROD_06,higiene,35.0,0,170,28.5,
VAREJO_05,2027-01-31,LOJA_01,PROD_07,limpeza,41.46,0,152,30.7,
VAREJO_05,2027-01-31,LOJA_01,PROD_08,limpeza,54.32,0,137,30.8,
VAREJO_05,2027-01-31,LOJA_01,PROD_09,utilidades,21.78,0,134,27.0,
VAREJO_05,2027-01-31,LOJA_01,PROD_10,utilidades,25.6,,169,26.4,
VAREJO_05,2027-01-31,LOJA_02,PROD_01,alimentos,13.48,,118,30.1,
VAREJO_05,2027-01-31,LOJA_02,PROD_02,alimentos,17.7,0,116,30.0,
VAREJO_05,2027-01-31,LOJA_02,PROD_03,bebidas,7.92,0,134,28.9,
VAREJO_05,2027-01-31,LOJA_02,PROD_04,bebidas,9.69,1,127,28.3,
VAREJO_05,2027-01-31,LOJA_02,PROD_05,higiene,27.7,0,94,33.1,
VAREJO_05,2027-01-31,LOJA_02,PROD_06, HIGIENE ,34.36,0,9999,28.9,
VAREJO_05,2027-01-31,LOJA_02,PROD_07,limpeza,,0,115,28.9,
VAREJO_05,2027-01-31,LOJA_02,PROD_08,limpeza,54.83,0,95,28.3,
VAREJO_05,2027-01-31,LOJA_02,PROD_09,utilidades,22.77,0,150,29.6,
VAREJO_05,2027-01-31,LOJA_02,PROD_10,utilidades,30.36,0,124,28.3,
VAREJO_05,2027-01-31,LOJA_03,PROD_01,,12.04,0,119,30.0,
VAREJO_05,2027-01-31,LOJA_03,PROD_02,alimentos,17.72,0,97,29.2,
VAREJO_05,2027-01-31,LOJA_03,PROD_03,bebidas,5.45,1,179,29.1,
VAREJO_05,31/01/2027,LOJA_03,PROD_04,bebidas,10.73,0,155,32.7,
VAREJO_05,2027-01-31,LOJA_03,PROD_05,higiene,28.26,0,179,28.5,
VAREJO_05,2027-01-31,LOJA_03,PROD_06,higiene,34.25,0,104,27.6,
VAREJO_05,2027-01-31,LOJA_03,PROD_07,limpeza,35.54,1,95,29.9,
VAREJO_05,2027-01-31,LOJA_03,PROD_08,limpeza,54.62,0,147,28.4,
VAREJO_05,2027-01-31,LOJA_03,PROD_09,utilidades,23.37,0,148,27.0,
VAREJO_05,2027-01-31,LOJA_03,PROD_10,utilidades,30.34,0,117,28.8,
